source,tissue,dataset,cell_type,manual_broadtype,method,agreement,broadtype
MCA,NA,MCA,Gastric mucosa cell,epithelial cell,GPT-4-mar2023,0.5,epithelial cell
MCA,NA,MCA,Gastric mucosa cell,epithelial cell,GPT-3.5,0.5,epithelial cell
MCA,NA,MCA,Gastric mucosa cell,epithelial cell,CellMarker2.0,0.5,epithelial cell
MCA,NA,MCA,Gastric mucosa cell,epithelial cell,SingleR,0.5,epithelial cell
MCA,NA,MCA,Gastric mucosa cell,epithelial cell,ScType,0.5,epithelial cell
MCA,NA,MCA,Pancreatic acinar cell,epithelial cell,GPT-4,1,epithelial cell
MCA,NA,MCA,Pancreatic acinar cell,epithelial cell,GPT-4-mar2023,1,epithelial cell
MCA,NA,MCA,Pancreatic acinar cell,epithelial cell,GPT-3.5,0,fibroblast
MCA,NA,MCA,Pancreatic acinar cell,epithelial cell,CellMarker2.0,0,progenitor cell
MCA,NA,MCA,Pancreatic acinar cell,epithelial cell,SingleR,0,neuron
MCA,NA,MCA,Pancreatic acinar cell,epithelial cell,ScType,0.5,epithelial cell
MCA,NA,MCA,Leydig cell,interstitial cell,GPT-4,0,epithelial cell
MCA,NA,MCA,Leydig cell,interstitial cell,GPT-4-mar2023,1,interstitial cell
MCA,NA,MCA,Leydig cell,interstitial cell,GPT-3.5,1,interstitial cell
MCA,NA,MCA,Leydig cell,interstitial cell,CellMarker2.0,0,stromal cell
MCA,NA,MCA,Leydig cell,interstitial cell,SingleR,0,fat cell
MCA,NA,MCA,Leydig cell,interstitial cell,ScType,0,
MCA,NA,MCA,Kidney epithelial,epithelial cell,GPT-4,0.5,epithelial cell
MCA,NA,MCA,Kidney epithelial,epithelial cell,GPT-4-mar2023,0.5,epithelial cell
MCA,NA,MCA,Kidney epithelial,epithelial cell,GPT-3.5,0.5,epithelial cell
MCA,NA,MCA,Kidney epithelial,epithelial cell,CellMarker2.0,0,
MCA,NA,MCA,Kidney epithelial,epithelial cell,SingleR,0,neuron
MCA,NA,MCA,Kidney epithelial,epithelial cell,ScType,0,ureteric bud cell
MCA,NA,MCA,Endocrine cell,secretory cell,GPT-4,0,pancreatic cell
MCA,NA,MCA,Endocrine cell,secretory cell,GPT-4-mar2023,0.5,secretory cell
MCA,NA,MCA,Endocrine cell,secretory cell,GPT-3.5,0,epithelial cell
MCA,NA,MCA,Endocrine cell,secretory cell,CellMarker2.0,0,epithelial cell
MCA,NA,MCA,Endocrine cell,secretory cell,SingleR,0,endothelial cell
MCA,NA,MCA,Endocrine cell,secretory cell,ScType,0,epithelial cell
MCA,NA,MCA,Mast cell,granulocyte,GPT-4,1,granulocyte
MCA,NA,MCA,Mast cell,granulocyte,GPT-4-mar2023,1,granulocyte
MCA,NA,MCA,Mast cell,granulocyte,GPT-3.5,1,granulocyte
MCA,NA,MCA,Mast cell,granulocyte,CellMarker2.0,0,progenitor cell
MCA,NA,MCA,Mast cell,granulocyte,SingleR,0,macrophage/monocyte
MCA,NA,MCA,Mast cell,granulocyte,ScType,0.5,granulocyte
MCA,NA,MCA,Placenta endodermal cell,embryonic cell,GPT-4,0,epithelial cell
MCA,NA,MCA,Placenta endodermal cell,embryonic cell,GPT-4-mar2023,0,endothelial cell
MCA,NA,MCA,Placenta endodermal cell,embryonic cell,GPT-3.5,0,epithelial cell
MCA,NA,MCA,Placenta endodermal cell,embryonic cell,CellMarker2.0,0,epithelial cell
MCA,NA,MCA,Placenta endodermal cell,embryonic cell,SingleR,0,fibroblast
MCA,NA,MCA,Placenta endodermal cell,embryonic cell,ScType,0,ureteric bud cell
MCA,NA,MCA,Spongiotrophoblast,extraembryonic cell,GPT-4,0.5,extraembryonic cell
MCA,NA,MCA,Spongiotrophoblast,extraembryonic cell,GPT-4-mar2023,0.5,extraembryonic cell
MCA,NA,MCA,Spongiotrophoblast,extraembryonic cell,GPT-3.5,0,breast cell
MCA,NA,MCA,Spongiotrophoblast,extraembryonic cell,CellMarker2.0,0.5,extraembryonic cell
MCA,NA,MCA,Spongiotrophoblast,extraembryonic cell,SingleR,0,macrophage/monocyte
MCA,NA,MCA,Spongiotrophoblast,extraembryonic cell,ScType,0,immune cell
MCA,NA,MCA,Clara Cell,epithelial cell,GPT-4,1,epithelial cell
MCA,NA,MCA,Clara Cell,epithelial cell,GPT-4-mar2023,1,epithelial cell
MCA,NA,MCA,Clara Cell,epithelial cell,GPT-3.5,0,respiratory tract cell
MCA,NA,MCA,Clara Cell,epithelial cell,CellMarker2.0,0,
MCA,NA,MCA,Clara Cell,epithelial cell,SingleR,0.5,epithelial cell
MCA,NA,MCA,Clara Cell,epithelial cell,ScType,0,ciliated cell
MCA,NA,MCA,Intercalated cells of collecting duct,epithelial cell,GPT-4,0.5,epithelial cell
MCA,NA,MCA,Intercalated cells of collecting duct,epithelial cell,GPT-4-mar2023,0.5,epithelial cell
MCA,NA,MCA,Intercalated cells of collecting duct,epithelial cell,GPT-3.5,0.5,epithelial cell
MCA,NA,MCA,Intercalated cells of collecting duct,epithelial cell,CellMarker2.0,0.5,epithelial cell
MCA,NA,MCA,Intercalated cells of collecting duct,epithelial cell,SingleR,0.5,epithelial cell
MCA,NA,MCA,Intercalated cells of collecting duct,epithelial cell,ScType,0.5,epithelial cell
MCA,NA,MCA,Principal cells of cortical collecting duct,epithelial cell,GPT-4,0.5,epithelial cell
MCA,NA,MCA,Principal cells of cortical collecting duct,epithelial cell,GPT-4-mar2023,0.5,epithelial cell
MCA,NA,MCA,Principal cells of cortical collecting duct,epithelial cell,GPT-3.5,0.5,epithelial cell
MCA,NA,MCA,Principal cells of cortical collecting duct,epithelial cell,CellMarker2.0,0,blood cell
MCA,NA,MCA,Principal cells of cortical collecting duct,epithelial cell,SingleR,0,fibroblast
MCA,NA,MCA,Principal cells of cortical collecting duct,epithelial cell,ScType,0,fat cell
MCA,NA,MCA,Eosinophil,granulocyte,GPT-4,0,macrophage/monocyte
MCA,NA,MCA,Eosinophil,granulocyte,GPT-4-mar2023,0,antigen presenting cell
MCA,NA,MCA,Eosinophil,granulocyte,GPT-3.5,0,epithelial cell
MCA,NA,MCA,Eosinophil,granulocyte,CellMarker2.0,0,neuron
MCA,NA,MCA,Eosinophil,granulocyte,SingleR,0,macrophage/monocyte
MCA,NA,MCA,Eosinophil,granulocyte,ScType,0,macrophage/monocyte
MCA,NA,MCA,Schwann cell,glial cell,GPT-4,0,kidney cell
MCA,NA,MCA,Schwann cell,glial cell,GPT-4-mar2023,0,epithelial cell
MCA,NA,MCA,Schwann cell,glial cell,GPT-3.5,0,brain cell
MCA,NA,MCA,Schwann cell,glial cell,CellMarker2.0,0,blood vessel cell
MCA,NA,MCA,Schwann cell,glial cell,SingleR,0,epithelial cell
MCA,NA,MCA,Schwann cell,glial cell,ScType,0,neuron
MCA,NA,MCA,Astrocyte,astrocyte,GPT-4,1,astrocyte
MCA,NA,MCA,Astrocyte,astrocyte,GPT-4-mar2023,1,astrocyte
MCA,NA,MCA,Astrocyte,astrocyte,GPT-3.5,0,muscle cell
MCA,NA,MCA,Astrocyte,astrocyte,CellMarker2.0,0,heart cell
MCA,NA,MCA,Astrocyte,astrocyte,SingleR,1,astrocyte
MCA,NA,MCA,Astrocyte,astrocyte,ScType,0.5,glial cell
MCA,NA,MCA,Hepatocyte,epithelial cell,GPT-4,1,epithelial cell
MCA,NA,MCA,Hepatocyte,epithelial cell,GPT-4-mar2023,1,epithelial cell
MCA,NA,MCA,Hepatocyte,epithelial cell,GPT-3.5,0,fat cell
MCA,NA,MCA,Hepatocyte,epithelial cell,CellMarker2.0,1,epithelial cell
MCA,NA,MCA,Hepatocyte,epithelial cell,SingleR,1,epithelial cell
MCA,NA,MCA,Hepatocyte,epithelial cell,ScType,0,
MCA,NA,MCA,Cartilage cell,stromal cell,GPT-4,1,stromal cell
MCA,NA,MCA,Cartilage cell,stromal cell,GPT-4-mar2023,1,stromal cell
MCA,NA,MCA,Cartilage cell,stromal cell,GPT-3.5,1,stromal cell
MCA,NA,MCA,Cartilage cell,stromal cell,CellMarker2.0,0,
MCA,NA,MCA,Cartilage cell,stromal cell,SingleR,0.5,fibroblast
MCA,NA,MCA,Cartilage cell,stromal cell,ScType,0,endothelial cell
MCA,NA,MCA,Decidual stromal cell,stromal cell,GPT-4,0,secretory cell
MCA,NA,MCA,Decidual stromal cell,stromal cell,GPT-4-mar2023,0,t/nk cell
MCA,NA,MCA,Decidual stromal cell,stromal cell,GPT-3.5,0,extraembryonic cell
MCA,NA,MCA,Decidual stromal cell,stromal cell,CellMarker2.0,0,progenitor cell
MCA,NA,MCA,Decidual stromal cell,stromal cell,SingleR,0,macrophage/monocyte
MCA,NA,MCA,Decidual stromal cell,stromal cell,ScType,0,megakaryocyte
HCA,Breast,HCA_Breast,Adipocyte,fat cell,GPT-4,1,fat cell
HCA,Breast,HCA_Breast,Adipocyte,fat cell,GPT-4-mar2023,1,fat cell
HCA,Breast,HCA_Breast,Adipocyte,fat cell,GPT-3.5,1,fat cell
HCA,Breast,HCA_Breast,Adipocyte,fat cell,CellMarker2.0,0,
HCA,Breast,HCA_Breast,Adipocyte,fat cell,SingleR,0,stem cell
HCA,Breast,HCA_Breast,Adipocyte,fat cell,ScType,0,astrocyte
HCA,Breast,HCA_Breast,Endothelial cell (lymphatic),endothelial cell,GPT-4,0,fibroblast
HCA,Breast,HCA_Breast,Endothelial cell (lymphatic),endothelial cell,GPT-4-mar2023,0,progenitor cell
HCA,Breast,HCA_Breast,Endothelial cell (lymphatic),endothelial cell,GPT-3.5,0,breast cell
HCA,Breast,HCA_Breast,Endothelial cell (lymphatic),endothelial cell,CellMarker2.0,0,
HCA,Breast,HCA_Breast,Endothelial cell (lymphatic),endothelial cell,SingleR,0.5,endothelial cell
HCA,Breast,HCA_Breast,Endothelial cell (lymphatic),endothelial cell,ScType,1,endothelial cell
HCA,Breast,HCA_Breast,Fibroblast,fibroblast,GPT-4,1,fibroblast
HCA,Breast,HCA_Breast,Fibroblast,fibroblast,GPT-4-mar2023,0,myofibroblast cell
HCA,Breast,HCA_Breast,Fibroblast,fibroblast,GPT-3.5,1,fibroblast
HCA,Breast,HCA_Breast,Fibroblast,fibroblast,CellMarker2.0,0,
HCA,Breast,HCA_Breast,Fibroblast,fibroblast,SingleR,1,fibroblast
HCA,Breast,HCA_Breast,Fibroblast,fibroblast,ScType,0.5,stromal cell
HCA,Breast,HCA_Breast,Myoepithelial (basal),epithelial cell,GPT-4,0,"fibroblast,muscle cell"
HCA,Breast,HCA_Breast,Myoepithelial (basal),epithelial cell,GPT-4-mar2023,0,muscle cell
HCA,Breast,HCA_Breast,Myoepithelial (basal),epithelial cell,GPT-3.5,0,macrophage/monocyte
HCA,Breast,HCA_Breast,Myoepithelial (basal),epithelial cell,CellMarker2.0,0,stromal cell
HCA,Breast,HCA_Breast,Myoepithelial (basal),epithelial cell,SingleR,0,stromal cell
HCA,Breast,HCA_Breast,Myoepithelial (basal),epithelial cell,ScType,0,astrocyte
HCA,Breast,HCA_Breast,Endothelial cell (vascular),endothelial cell,GPT-4,0.5,endothelial cell
HCA,Breast,HCA_Breast,Endothelial cell (vascular),endothelial cell,GPT-4-mar2023,0.5,endothelial cell
HCA,Breast,HCA_Breast,Endothelial cell (vascular),endothelial cell,GPT-3.5,0,stem cell
HCA,Breast,HCA_Breast,Endothelial cell (vascular),endothelial cell,CellMarker2.0,0.5,endothelial cell
HCA,Breast,HCA_Breast,Endothelial cell (vascular),endothelial cell,SingleR,0.5,endothelial cell
HCA,Breast,HCA_Breast,Endothelial cell (vascular),endothelial cell,ScType,0.5,endothelial cell
HCA,Breast,HCA_Breast,Epithelial cell (luminal),epithelial cell,GPT-4,0.5,epithelial cell
HCA,Breast,HCA_Breast,Epithelial cell (luminal),epithelial cell,GPT-4-mar2023,0.5,epithelial cell
HCA,Breast,HCA_Breast,Epithelial cell (luminal),epithelial cell,GPT-3.5,0.5,epithelial cell
HCA,Breast,HCA_Breast,Epithelial cell (luminal),epithelial cell,CellMarker2.0,0,progenitor cell
HCA,Breast,HCA_Breast,Epithelial cell (luminal),epithelial cell,SingleR,0.5,epithelial cell
HCA,Breast,HCA_Breast,Epithelial cell (luminal),epithelial cell,ScType,0,progenitor cell
HCA,Breast,HCA_Breast,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",GPT-4,0.5,macrophage/monocyte
HCA,Breast,HCA_Breast,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",GPT-4-mar2023,0,epithelial cell
HCA,Breast,HCA_Breast,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",GPT-3.5,0.5,macrophage/monocyte
HCA,Breast,HCA_Breast,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",CellMarker2.0,0,t/nk cell
HCA,Breast,HCA_Breast,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",SingleR,0.5,macrophage/monocyte
HCA,Breast,HCA_Breast,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",ScType,0.5,macrophage/monocyte
HCA,Breast,HCA_Breast,Pericyte/SMC,"pericyte,muscle cell",GPT-4,0.5,"muscle cell,fibroblast"
HCA,Breast,HCA_Breast,Pericyte/SMC,"pericyte,muscle cell",GPT-4-mar2023,0.5,muscle cell
HCA,Breast,HCA_Breast,Pericyte/SMC,"pericyte,muscle cell",GPT-3.5,0.5,muscle cell
HCA,Breast,HCA_Breast,Pericyte/SMC,"pericyte,muscle cell",CellMarker2.0,0.5,stromal cell
HCA,Breast,HCA_Breast,Pericyte/SMC,"pericyte,muscle cell",SingleR,0.5,fibroblast
HCA,Breast,HCA_Breast,Pericyte/SMC,"pericyte,muscle cell",ScType,0.5,fibroblast
HCA,Esophagus,HCA_Esophagus,Endothelial cell (lymphatic),endothelial cell,GPT-4,0.5,epithelial cell
HCA,Esophagus,HCA_Esophagus,Endothelial cell (lymphatic),endothelial cell,GPT-4-mar2023,0,muscle cell
HCA,Esophagus,HCA_Esophagus,Endothelial cell (lymphatic),endothelial cell,GPT-3.5,0.5,endothelial cell
HCA,Esophagus,HCA_Esophagus,Endothelial cell (lymphatic),endothelial cell,CellMarker2.0,0,
HCA,Esophagus,HCA_Esophagus,Endothelial cell (lymphatic),endothelial cell,SingleR,0.5,endothelial cell
HCA,Esophagus,HCA_Esophagus,Endothelial cell (lymphatic),endothelial cell,ScType,1,endothelial cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (squamous),epithelial cell,GPT-4,1,epithelial cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (squamous),epithelial cell,GPT-4-mar2023,0.5,epithelial cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (squamous),epithelial cell,GPT-3.5,0.5,epithelial cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (squamous),epithelial cell,CellMarker2.0,0.5,epithelial cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (squamous),epithelial cell,SingleR,0.5,epithelial cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (squamous),epithelial cell,ScType,0,progenitor cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (suprabasal),epithelial cell,GPT-4,0.5,epithelial cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (suprabasal),epithelial cell,GPT-4-mar2023,0.5,epithelial cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (suprabasal),epithelial cell,GPT-3.5,0.5,epithelial cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (suprabasal),epithelial cell,CellMarker2.0,0.5,epithelial cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (suprabasal),epithelial cell,SingleR,0.5,epithelial cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (suprabasal),epithelial cell,ScType,0.5,epithelial cell
HCA,Esophagus,HCA_Esophagus,Immune (B cell),b cell,GPT-4,1,b cell
HCA,Esophagus,HCA_Esophagus,Immune (B cell),b cell,GPT-4-mar2023,1,b cell
HCA,Esophagus,HCA_Esophagus,Immune (B cell),b cell,GPT-3.5,1,b cell
HCA,Esophagus,HCA_Esophagus,Immune (B cell),b cell,CellMarker2.0,0,
HCA,Esophagus,HCA_Esophagus,Immune (B cell),b cell,SingleR,1,b cell
HCA,Esophagus,HCA_Esophagus,Immune (B cell),b cell,ScType,0.5,b cell
HCA,Esophagus,HCA_Esophagus,Immune (DC),dendritic cell,GPT-4,0.5,"dendritic cell,macrophage/monocyte"
HCA,Esophagus,HCA_Esophagus,Immune (DC),dendritic cell,GPT-4-mar2023,1,dendritic cell
HCA,Esophagus,HCA_Esophagus,Immune (DC),dendritic cell,GPT-3.5,0,muscle cell
HCA,Esophagus,HCA_Esophagus,Immune (DC),dendritic cell,CellMarker2.0,0,progenitor cell
HCA,Esophagus,HCA_Esophagus,Immune (DC),dendritic cell,SingleR,1,dendritic cell
HCA,Esophagus,HCA_Esophagus,Immune (DC),dendritic cell,ScType,0.5,dendritic cell
HCA,Esophagus,HCA_Esophagus,Immune (NK cell),t/nk cell,GPT-4,0.5,t/nk cell
HCA,Esophagus,HCA_Esophagus,Immune (NK cell),t/nk cell,GPT-4-mar2023,0.5,t/nk cell
HCA,Esophagus,HCA_Esophagus,Immune (NK cell),t/nk cell,GPT-3.5,0.5,t/nk cell
HCA,Esophagus,HCA_Esophagus,Immune (NK cell),t/nk cell,CellMarker2.0,0.5,immune cell
HCA,Esophagus,HCA_Esophagus,Immune (NK cell),t/nk cell,SingleR,1,t/nk cell
HCA,Esophagus,HCA_Esophagus,Immune (NK cell),t/nk cell,ScType,0.5,t/nk cell
HCA,Esophagus,HCA_Esophagus,Immune (T cell),t/nk cell,GPT-4,1,t/nk cell
HCA,Esophagus,HCA_Esophagus,Immune (T cell),t/nk cell,GPT-4-mar2023,1,t/nk cell
HCA,Esophagus,HCA_Esophagus,Immune (T cell),t/nk cell,GPT-3.5,1,t/nk cell
HCA,Esophagus,HCA_Esophagus,Immune (T cell),t/nk cell,CellMarker2.0,0.5,immune cell
HCA,Esophagus,HCA_Esophagus,Immune (T cell),t/nk cell,SingleR,1,t/nk cell
HCA,Esophagus,HCA_Esophagus,Immune (T cell),t/nk cell,ScType,0.5,t/nk cell
HCA,Esophagus,HCA_Esophagus,Immune (mast cell),granulocyte,GPT-4,1,granulocyte
HCA,Esophagus,HCA_Esophagus,Immune (mast cell),granulocyte,GPT-4-mar2023,1,granulocyte
HCA,Esophagus,HCA_Esophagus,Immune (mast cell),granulocyte,GPT-3.5,0.5,granulocyte
HCA,Esophagus,HCA_Esophagus,Immune (mast cell),granulocyte,CellMarker2.0,1,granulocyte
HCA,Esophagus,HCA_Esophagus,Immune (mast cell),granulocyte,SingleR,0.5,t/nk cell
HCA,Esophagus,HCA_Esophagus,Immune (mast cell),granulocyte,ScType,0.5,granulocyte
HCA,Esophagus,HCA_Esophagus,Myofibroblast,myofibroblast cell,GPT-4,0,muscle cell
HCA,Esophagus,HCA_Esophagus,Myofibroblast,myofibroblast cell,GPT-4-mar2023,0,muscle cell
HCA,Esophagus,HCA_Esophagus,Myofibroblast,myofibroblast cell,GPT-3.5,0,muscle cell
HCA,Esophagus,HCA_Esophagus,Myofibroblast,myofibroblast cell,CellMarker2.0,0,epithelial cell
HCA,Esophagus,HCA_Esophagus,Myofibroblast,myofibroblast cell,SingleR,0,muscle cell
HCA,Esophagus,HCA_Esophagus,Myofibroblast,myofibroblast cell,ScType,0,fibroblast
HCA,Esophagus,HCA_Esophagus,Neuroendocrine,epithelial cell,GPT-4,0,neuron
HCA,Esophagus,HCA_Esophagus,Neuroendocrine,epithelial cell,GPT-4-mar2023,0,neuron
HCA,Esophagus,HCA_Esophagus,Neuroendocrine,epithelial cell,GPT-3.5,0,neuron
HCA,Esophagus,HCA_Esophagus,Neuroendocrine,epithelial cell,CellMarker2.0,0.5,epithelial cell
HCA,Esophagus,HCA_Esophagus,Neuroendocrine,epithelial cell,SingleR,0,astrocyte
HCA,Esophagus,HCA_Esophagus,Neuroendocrine,epithelial cell,ScType,0.5,epithelial cell
HCA,Esophagus,HCA_Esophagus,Schwann cell,glial cell,GPT-4,0,neuron
HCA,Esophagus,HCA_Esophagus,Schwann cell,glial cell,GPT-4-mar2023,0,neuron
HCA,Esophagus,HCA_Esophagus,Schwann cell,glial cell,GPT-3.5,0,mucosal cell
HCA,Esophagus,HCA_Esophagus,Schwann cell,glial cell,CellMarker2.0,0,t/nk cell
HCA,Esophagus,HCA_Esophagus,Schwann cell,glial cell,SingleR,0,neuron
HCA,Esophagus,HCA_Esophagus,Schwann cell,glial cell,ScType,1,glial cell
HCA,Esophagus,HCA_Esophagus,Endothelial cell (vascular),endothelial cell,GPT-4,0.5,endothelial cell
HCA,Esophagus,HCA_Esophagus,Endothelial cell (vascular),endothelial cell,GPT-4-mar2023,0.5,endothelial cell
HCA,Esophagus,HCA_Esophagus,Endothelial cell (vascular),endothelial cell,GPT-3.5,0,
HCA,Esophagus,HCA_Esophagus,Endothelial cell (vascular),endothelial cell,CellMarker2.0,0.5,endothelial cell
HCA,Esophagus,HCA_Esophagus,Endothelial cell (vascular),endothelial cell,SingleR,0.5,endothelial cell
HCA,Esophagus,HCA_Esophagus,Endothelial cell (vascular),endothelial cell,ScType,0.5,endothelial cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (basal),stem cell,GPT-4,1,stem cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (basal),stem cell,GPT-4-mar2023,1,stem cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (basal),stem cell,GPT-3.5,0,fibroblast
HCA,Esophagus,HCA_Esophagus,Epithelial cell (basal),stem cell,CellMarker2.0,0,epithelial cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (basal),stem cell,SingleR,0,epithelial cell
HCA,Esophagus,HCA_Esophagus,Epithelial cell (basal),stem cell,ScType,0,epithelial cell
HCA,Esophagus,HCA_Esophagus,Fibroblast,fibroblast,GPT-4,1,fibroblast
HCA,Esophagus,HCA_Esophagus,Fibroblast,fibroblast,GPT-4-mar2023,1,fibroblast
HCA,Esophagus,HCA_Esophagus,Fibroblast,fibroblast,GPT-3.5,0,myofibroblast cell
HCA,Esophagus,HCA_Esophagus,Fibroblast,fibroblast,CellMarker2.0,0.5,stromal cell
HCA,Esophagus,HCA_Esophagus,Fibroblast,fibroblast,SingleR,0,muscle cell
HCA,Esophagus,HCA_Esophagus,Fibroblast,fibroblast,ScType,0.5,stromal cell
HCA,Esophagus,HCA_Esophagus,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",GPT-4,0,myeloid cell
HCA,Esophagus,HCA_Esophagus,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",GPT-4-mar2023,0.5,"t/nk cell,macrophage/monocyte"
HCA,Esophagus,HCA_Esophagus,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",GPT-3.5,0,neuron
HCA,Esophagus,HCA_Esophagus,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",CellMarker2.0,0,
HCA,Esophagus,HCA_Esophagus,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",SingleR,0.5,macrophage/monocyte
HCA,Esophagus,HCA_Esophagus,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",ScType,0.5,macrophage/monocyte
HCA,Esophagus,HCA_Esophagus,Mucous cell,mucosal cell,GPT-4,0,"fibroblast,neuron"
HCA,Esophagus,HCA_Esophagus,Mucous cell,mucosal cell,GPT-4-mar2023,0,epithelial cell
HCA,Esophagus,HCA_Esophagus,Mucous cell,mucosal cell,GPT-3.5,0,muscle cell
HCA,Esophagus,HCA_Esophagus,Mucous cell,mucosal cell,CellMarker2.0,0,epithelial cell
HCA,Esophagus,HCA_Esophagus,Mucous cell,mucosal cell,SingleR,0,epithelial cell
HCA,Esophagus,HCA_Esophagus,Mucous cell,mucosal cell,ScType,0,epithelial cell
HCA,Esophagus,HCA_Esophagus,Pericyte/SMC,"pericyte,muscle cell",GPT-4,0.5,muscle cell
HCA,Esophagus,HCA_Esophagus,Pericyte/SMC,"pericyte,muscle cell",GPT-4-mar2023,0.5,muscle cell
HCA,Esophagus,HCA_Esophagus,Pericyte/SMC,"pericyte,muscle cell",GPT-3.5,0.5,muscle cell
HCA,Esophagus,HCA_Esophagus,Pericyte/SMC,"pericyte,muscle cell",CellMarker2.0,0,epithelial cell
HCA,Esophagus,HCA_Esophagus,Pericyte/SMC,"pericyte,muscle cell",SingleR,0.5,muscle cell
HCA,Esophagus,HCA_Esophagus,Pericyte/SMC,"pericyte,muscle cell",ScType,0.5,fibroblast
HCA,Heart,HCA_Heart,Adipocyte,fat cell,GPT-4,1,fat cell
HCA,Heart,HCA_Heart,Adipocyte,fat cell,GPT-4-mar2023,1,fat cell
HCA,Heart,HCA_Heart,Adipocyte,fat cell,GPT-3.5,1,fat cell
HCA,Heart,HCA_Heart,Adipocyte,fat cell,CellMarker2.0,1,fat cell
HCA,Heart,HCA_Heart,Adipocyte,fat cell,SingleR,0,stem cell
HCA,Heart,HCA_Heart,Adipocyte,fat cell,ScType,0,astrocyte
HCA,Heart,HCA_Heart,Endothelial cell (lymphatic),endothelial cell,GPT-4,0.5,endothelial cell
HCA,Heart,HCA_Heart,Endothelial cell (lymphatic),endothelial cell,GPT-4-mar2023,0.5,endothelial cell
HCA,Heart,HCA_Heart,Endothelial cell (lymphatic),endothelial cell,GPT-3.5,0.5,endothelial cell
HCA,Heart,HCA_Heart,Endothelial cell (lymphatic),endothelial cell,CellMarker2.0,0,
HCA,Heart,HCA_Heart,Endothelial cell (lymphatic),endothelial cell,SingleR,0.5,endothelial cell
HCA,Heart,HCA_Heart,Endothelial cell (lymphatic),endothelial cell,ScType,1,endothelial cell
HCA,Heart,HCA_Heart,Immune (B cell),b cell,GPT-4,1,b cell
HCA,Heart,HCA_Heart,Immune (B cell),b cell,GPT-4-mar2023,1,b cell
HCA,Heart,HCA_Heart,Immune (B cell),b cell,GPT-3.5,0,muscle cell
HCA,Heart,HCA_Heart,Immune (B cell),b cell,CellMarker2.0,0,
HCA,Heart,HCA_Heart,Immune (B cell),b cell,SingleR,1,b cell
HCA,Heart,HCA_Heart,Immune (B cell),b cell,ScType,0.5,b cell
HCA,Heart,HCA_Heart,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",GPT-4,0,muscle cell
HCA,Heart,HCA_Heart,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",GPT-4-mar2023,0.5,dendritic cell
HCA,Heart,HCA_Heart,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",GPT-3.5,0,fibroblast
HCA,Heart,HCA_Heart,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",CellMarker2.0,0,
HCA,Heart,HCA_Heart,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",SingleR,0.5,macrophage/monocyte
HCA,Heart,HCA_Heart,Immune (DC/macrophage),"dendritic cell,macrophage/monocyte",ScType,0.5,macrophage/monocyte
HCA,Heart,HCA_Heart,Immune (NK cell),t/nk cell,GPT-4,0.5,t/nk cell
HCA,Heart,HCA_Heart,Immune (NK cell),t/nk cell,GPT-4-mar2023,1,t/nk cell
HCA,Heart,HCA_Heart,Immune (NK cell),t/nk cell,GPT-3.5,0.5,t/nk cell
HCA,Heart,HCA_Heart,Immune (NK cell),t/nk cell,CellMarker2.0,0.5,immune cell
HCA,Heart,HCA_Heart,Immune (NK cell),t/nk cell,SingleR,1,t/nk cell
HCA,Heart,HCA_Heart,Immune (NK cell),t/nk cell,ScType,0.5,t/nk cell
HCA,Heart,HCA_Heart,Immune (T cell),t/nk cell,GPT-4,1,t/nk cell
